regime,ref_model,arm,m_ref,m4
E1_c2,batched,LC_LI,191.0,209.0
E1_c2,batched,LC_LI,225.0,240.0
E1_c2,batched,LC_LI,187.0,202.0
E1_c2,batched,LC_LI,265.0,280.0
E1_c2,batched,LC_LI,235.0,253.0
E1_c2,batched,LC_LI,246.0,261.0
E1_c2,batched,LC_LI,230.0,245.0
E1_c2,batched,LC_LI,264.0,282.0
E1_c2,batched,LC_LI,206.0,221.0
E1_c2,batched,LC_LI,293.0,311.0
E1_c2,batched,LC_LI,245.0,263.0
E1_c2,batched,LC_LI,274.0,292.0
E1_c2,batched,LC_LI,285.0,300.0
E1_c2,batched,LC_LI,273.0,291.0
E1_c2,batched,LC_LI,205.0,220.0
E1_c2,batched,LC_LI,203.0,218.0
E1_c2,batched,LC_LI,219.0,237.0
E1_c2,batched,LC_LI,253.0,271.0
E1_c2,batched,LC_LI,256.0,271.0
E1_c2,batched,LC_LI,216.0,234.0
E1_c2,batched,LC_LI,255.0,273.0
E1_c2,batched,LC_LI,161.0,179.0
E1_c2,batched,LC_LI,215.0,233.0
E1_c2,batched,LC_LI,231.0,249.0
E1_c2,batched,LC_LI,191.0,209.0
E1_c2,batched,LC_LI,191.0,209.0
E1_c2,batched,LC_LI,235.0,250.0
E1_c2,batched,LC_LI,227.0,245.0
E1_c2,batched,LC_LI,283.0,301.0
E1_c2,batched,LC_LI,283.0,301.0
E1_c2,batched,LC_LI,231.0,249.0
E1_c2,batched,LC_LI,284.0,302.0
E1_c2,batched,LC_LI,274.0,292.0
E1_c2,batched,LC_LI,278.0,293.0
E1_c2,batched,LC_LI,285.0,300.0
E1_c2,batched,LC_LI,294.0,312.0
E1_c2,batched,LC_LI,283.0,301.0
E1_c2,batched,LC_LI,270.0,288.0
E1_c2,batched,LC_LI,250.0,265.0
E1_c2,batched,LC_LI,191.0,209.0
E1_c2,batched,LC_LI,255.0,273.0
E1_c2,batched,LC_LI,230.0,248.0
E1_c2,batched,LC_LI,274.0,292.0
E1_c2,batched,LC_LI,216.0,234.0
E1_c2,batched,LC_LI,224.0,242.0
E1_c2,batched,LC_LI,260.0,275.0
E1_c2,batched,LC_LI,191.0,209.0
E1_c2,batched,LC_LI,226.0,241.0
E1_c2,batched,LC_LI,191.0,206.0
E1_c2,batched,LC_LI,243.0,261.0
E1_c2,batched,LC_LI,270.0,285.0
E1_c2,batched,LC_LI,216.0,231.0
E1_c2,batched,LC_LI,254.0,272.0
E1_c2,batched,LC_LI,264.0,282.0
E1_c2,batched,LC_LI,191.0,209.0
E1_c2,batched,LC_LI,298.0,313.0
E1_c2,batched,LC_LI,284.0,302.0
E1_c2,batched,LC_LI,254.0,272.0
E1_c2,batched,LC_LI,231.0,249.0
E1_c2,batched,LC_LI,313.0,328.0
E1_c2,batched,LC_LI,211.0,229.0
E1_c2,batched,LC_LI,284.0,302.0
E1_c2,batched,LC_LI,273.0,288.0
E1_c2,batched,LC_LI,274.0,292.0
E1_c2,batched,LC_LI,289.0,304.0
E1_c2,batched,LC_LI,195.0,213.0
E1_c2,batched,LC_LI,214.0,229.0
E1_c2,batched,LC_LI,230.0,248.0
E1_c2,batched,LC_LI,186.0,204.0
E2_c2,abstraction,random,121.0,234.0
E2_c2,abstraction,random,102.0,158.0
E2_c2,abstraction,random,97.0,134.0
E2_c2,abstraction,random,126.0,149.0
E2_c2,abstraction,random,82.0,123.0
E2_c2,abstraction,random,121.0,170.0
E2_c2,abstraction,random,131.0,204.0
E2_c2,abstraction,random,102.0,120.0
E2_c2,abstraction,random,96.0,169.0
E2_c2,abstraction,random,155.0,222.0
E2_c2,abstraction,random,120.0,177.0
E2_c2,abstraction,random,77.0,116.0
E2_c2,abstraction,random,116.0,195.0
E2_c2,abstraction,random,116.0,131.0
E2_c2,abstraction,random,130.0,204.0
E2_c2,abstraction,random,107.0,167.0
E2_c2,abstraction,random,136.0,175.0
E2_c2,abstraction,random,121.0,190.0
E2_c2,abstraction,random,126.0,188.0
E2_c2,abstraction,random,130.0,163.0
E2_c2,abstraction,random,150.0,215.0
E2_c2,abstraction,random,131.0,181.0
E2_c2,abstraction,random,86.0,133.0
E2_c2,abstraction,random,87.0,116.0
E2_c2,abstraction,random,81.0,163.0
E2_c2,abstraction,random,131.0,141.0
E2_c2,abstraction,random,111.0,199.0
E2_c2,abstraction,random,97.0,161.0
E2_c2,abstraction,random,97.0,180.0
E2_c2,abstraction,random,116.0,145.0
E2_c2,abstraction,random,121.0,155.0
E2_c2,abstraction,random,140.0,180.0
E2_c2,abstraction,random,126.0,201.0
E2_c2,abstraction,random,111.0,158.0
E2_c2,abstraction,random,101.0,206.0
E2_c2,abstraction,random,119.0,184.0
E2_c2,abstraction,random,82.0,122.0
E2_c2,abstraction,random,97.0,100.0
E2_c2,abstraction,random,131.0,153.0
E2_c2,abstraction,random,87.0,128.0
E2_c2,abstraction,random,92.0,145.0
E2_c2,abstraction,random,125.0,173.0
E2_c2,abstraction,random,77.0,94.0
E2_c2,abstraction,random,106.0,141.0
E2_c2,abstraction,random,117.0,156.0
E2_c2,abstraction,random,106.0,156.0
E2_c2,abstraction,random,111.0,140.0
E2_c2,abstraction,random,136.0,154.0
E2_c2,abstraction,random,116.0,169.0
E2_c2,abstraction,random,91.0,109.0
E2_c2,abstraction,random,131.0,200.0
E2_c2,abstraction,random,116.0,187.0
E2_c2,abstraction,random,111.0,148.0
E2_c2,abstraction,random,101.0,186.0
E2_c2,abstraction,random,97.0,179.0
E2_c2,abstraction,random,131.0,198.0
E2_c2,abstraction,random,121.0,206.0
E2_c2,abstraction,random,126.0,201.0
E2_c2,abstraction,random,131.0,184.0
E2_c2,abstraction,random,111.0,139.0
E2_c2,abstraction,random,96.0,139.0
E2_c2,abstraction,random,106.0,176.0
E2_c2,abstraction,random,115.0,179.0
E2_c2,abstraction,random,125.0,126.0
E2_c2,abstraction,random,82.0,130.0
E2_c2,abstraction,random,116.0,146.0
E2_c2,abstraction,random,92.0,114.0
E2_c2,abstraction,random,91.0,130.0
E2_c2,abstraction,random,111.0,188.0
E2_c2,abstraction,random,92.0,114.0
E2_c2,abstraction,random,116.0,208.0
E2_c2,abstraction,random,121.0,177.0
E2_c2,abstraction,random,131.0,175.0
E2_c2,abstraction,random,92.0,175.0
E2_c2,abstraction,random,126.0,149.0
E2_c2,abstraction,random,131.0,146.0
E2_c2,abstraction,random,131.0,175.0
E2_c2,abstraction,random,126.0,184.0
E2_c2,abstraction,random,131.0,136.0
E2_c2,abstraction,random,101.0,187.0
E2_c2,abstraction,random,97.0,173.0
E2_c2,abstraction,random,90.0,175.0
E2_c2,abstraction,random,116.0,145.0
E2_c2,abstraction,random,63.0,63.0
E2_c2,abstraction,random,67.0,139.0
E2_c2,abstraction,random,111.0,149.0
E2_c2,abstraction,random,102.0,122.0
E2_c2,abstraction,random,126.0,193.0
E2_c2,abstraction,random,110.0,157.0
E2_c2,abstraction,random,78.0,102.0
E2_c2,abstraction,random,111.0,175.0
E2_c2,abstraction,random,97.0,108.0
E2_c2,abstraction,random,116.0,208.0
E2_c2,abstraction,random,105.0,183.0
E2_c2,abstraction,random,111.0,192.0
E2_c2,abstraction,random,101.0,190.0
E2_c2,abstraction,random,116.0,162.0
E2_c2,abstraction,random,101.0,145.0
E2_c2,abstraction,random,91.0,133.0
E2_c2,abstraction,random,130.0,227.0
E2_c2,abstraction,random,150.0,210.0
E2_c2,abstraction,random,111.0,147.0
E2_c2,abstraction,random,96.0,175.0
E2_c2,abstraction,random,131.0,178.0
E2_c2,abstraction,random,115.0,159.0
E2_c2,abstraction,random,131.0,148.0
E2_c2,abstraction,random,72.0,106.0
E2_c2,abstraction,random,86.0,151.0
E2_c2,abstraction,random,121.0,147.0
E2_c2,abstraction,random,77.0,145.0
E2_c2,abstraction,random,96.0,161.0
E2_c2,abstraction,random,102.0,174.0
E2_c2,abstraction,random,115.0,202.0
E2_c2,abstraction,random,141.0,173.0
E2_c2,abstraction,random,96.0,141.0
E2_c2,abstraction,random,110.0,192.0
E2_c2,abstraction,random,141.0,212.0
E2_c2,abstraction,random,165.0,220.0
E2_c2,abstraction,random,122.0,122.0
E2_c2,abstraction,random,145.0,184.0
E2_c2,abstraction,random,92.0,96.0
E2_c2,abstraction,random,92.0,119.0
E2_c2,abstraction,random,125.0,185.0
E2_c2,abstraction,random,106.0,152.0
E2_c2,abstraction,random,106.0,160.0
E2_c2,abstraction,random,125.0,201.0
E2_c2,abstraction,random,145.0,216.0
E2_c2,abstraction,random,101.0,180.0
E2_c2,abstraction,random,102.0,163.0
E2_c2,abstraction,random,116.0,165.0
E2_c2,abstraction,random,116.0,193.0
E2_c2,abstraction,random,106.0,128.0
E2_c2,abstraction,random,97.0,131.0
E2_c2,abstraction,random,87.0,107.0
E2_c2,abstraction,random,87.0,150.0
E2_c2,abstraction,random,126.0,191.0
E2_c2,abstraction,random,130.0,153.0
E2_c2,abstraction,random,91.0,115.0
E2_c2,abstraction,random,121.0,168.0
E2_c2,abstraction,random,130.0,175.0
E2_c2,abstraction,random,145.0,199.0
E2_c2,abstraction,random,111.0,163.0
E2_c2,abstraction,random,101.0,163.0
E2_c2,abstraction,random,92.0,140.0
E2_c2,abstraction,random,130.0,182.0
E2_c2,abstraction,random,155.0,218.0
E2_c2,abstraction,random,126.0,169.0
E2_c2,abstraction,random,97.0,145.0
E2_c2,abstraction,random,125.0,195.0
E2_c2,abstraction,random,72.0,126.0
E2_c2,abstraction,random,111.0,191.0
E2_c2,abstraction,random,112.0,144.0
E2_c2,abstraction,random,111.0,174.0
E2_c2,abstraction,random,97.0,182.0
E2_c2,abstraction,random,82.0,127.0
E2_c2,abstraction,random,101.0,177.0
E2_c2,abstraction,random,96.0,155.0
E2_c2,abstraction,random,116.0,158.0
E2_c2,abstraction,random,126.0,146.0
E2_c2,abstraction,random,97.0,134.0
E2_c2,abstraction,random,96.0,135.0
E2_c2,abstraction,random,68.0,92.0
E2_c2,abstraction,random,116.0,163.0
E2_c2,abstraction,random,106.0,155.0
E2_c2,abstraction,random,111.0,180.0
E2_c2,abstraction,random,131.0,219.0
E2_c2,abstraction,random,92.0,184.0
E2_c2,abstraction,random,135.0,204.0
E2_c2,abstraction,random,106.0,165.0
E2_c2,abstraction,random,115.0,136.0
E2_c2,abstraction,random,115.0,156.0
E2_c2,abstraction,random,130.0,221.0
E2_c2,abstraction,random,131.0,208.0
E2_c2,abstraction,random,135.0,186.0
E2_c2,abstraction,random,107.0,151.0
E2_c2,abstraction,random,86.0,161.0
E2_c2,abstraction,random,135.0,204.0
E2_c2,abstraction,random,82.0,121.0
E2_c2,abstraction,random,101.0,116.0
E2_c2,abstraction,random,121.0,172.0
E2_c2,abstraction,random,112.0,169.0
E2_c2,abstraction,random,141.0,161.0
E2_c2,abstraction,random,106.0,133.0
E2_c2,abstraction,random,116.0,139.0
E2_c2,abstraction,random,136.0,207.0
E2_c2,abstraction,random,82.0,124.0
E2_c2,abstraction,random,102.0,107.0
E2_c2,abstraction,random,155.0,231.0
E2_c2,abstraction,random,106.0,177.0
E2_c2,abstraction,random,111.0,182.0
E2_c2,abstraction,random,96.0,194.0
E2_c2,abstraction,random,82.0,145.0
E2_c2,abstraction,random,97.0,86.0
E2_c2,abstraction,random,111.0,174.0
E2_c2,abstraction,random,101.0,143.0
E2_c2,abstraction,random,100.0,190.0
E2_c2,abstraction,random,121.0,190.0
E2_c2,abstraction,random,165.0,200.0
E2_c2,abstraction,random,92.0,175.0
E2_c2,abstraction,random,73.0,160.0
E2_c2,abstraction,HC_HI,145.0,199.0
E2_c2,abstraction,HC_HI,111.0,148.0
E2_c2,abstraction,HC_HI,102.0,164.0
E2_c2,abstraction,HC_HI,111.0,165.0
E2_c2,abstraction,HC_HI,145.0,221.0
E2_c2,abstraction,HC_HI,101.0,140.0
E2_c2,abstraction,HC_HI,76.0,138.0
E2_c2,abstraction,HC_HI,121.0,170.0
E2_c2,abstraction,HC_HI,97.0,154.0
E2_c2,abstraction,HC_HI,81.0,126.0
E2_c2,abstraction,HC_HI,101.0,138.0
E2_c2,abstraction,HC_HI,115.0,164.0
E2_c2,abstraction,HC_HI,107.0,146.0
E2_c2,abstraction,HC_HI,86.0,119.0
E2_c2,abstraction,HC_HI,102.0,165.0
E2_c2,abstraction,HC_HI,92.0,99.0
E2_c2,abstraction,HC_HI,146.0,198.0
E2_c2,abstraction,HC_HI,91.0,115.0
E2_c2,abstraction,HC_HI,87.0,106.0
E2_c2,abstraction,HC_HI,91.0,135.0
E2_c2,abstraction,HC_HI,131.0,181.0
E2_c2,abstraction,HC_HI,126.0,166.0
E2_c2,abstraction,HC_HI,136.0,180.0
E2_c2,abstraction,HC_HI,96.0,182.0
E2_c2,abstraction,HC_HI,111.0,159.0
E2_c2,abstraction,HC_HI,82.0,138.0
E2_c2,abstraction,HC_HI,121.0,158.0
E2_c2,abstraction,HC_HI,95.0,144.0
E2_c2,abstraction,HC_HI,96.0,123.0
E2_c2,abstraction,HC_HI,111.0,173.0
E2_c2,abstraction,HC_HI,129.0,167.0
E2_c2,abstraction,HC_HI,97.0,153.0
E2_c2,abstraction,HC_HI,96.0,139.0
E2_c2,abstraction,HC_HI,121.0,175.0
E2_c2,abstraction,HC_HI,116.0,158.0
E2_c2,abstraction,HC_HI,126.0,141.0
E2_c2,abstraction,HC_HI,121.0,178.0
E2_c2,abstraction,HC_HI,150.0,189.0
E2_c2,abstraction,HC_HI,97.0,164.0
E2_c2,abstraction,HC_HI,120.0,195.0
E2_c2,abstraction,HC_HI,111.0,187.0
E2_c2,abstraction,HC_HI,106.0,170.0
E2_c2,abstraction,HC_HI,96.0,118.0
E2_c2,abstraction,HC_HI,165.0,200.0
E2_c2,abstraction,HC_HI,91.0,135.0
E2_c2,abstraction,HC_HI,100.0,191.0
E2_c2,abstraction,HC_HI,101.0,170.0
E2_c2,abstraction,HC_HI,106.0,170.0
E2_c2,abstraction,HC_HI,121.0,148.0
E2_c2,abstraction,HC_HI,121.0,194.0
E2_c2,abstraction,HC_HI,131.0,148.0
E2_c2,abstraction,HC_HI,96.0,190.0
E2_c2,abstraction,HC_HI,101.0,180.0
E2_c2,abstraction,HC_HI,110.0,172.0
E2_c2,abstraction,HC_HI,130.0,214.0
E2_c2,abstraction,HC_HI,67.0,110.0
E2_c2,abstraction,HC_HI,116.0,178.0
E2_c2,abstraction,HC_HI,106.0,193.0
E2_c2,abstraction,HC_HI,106.0,180.0
E2_c2,abstraction,HC_HI,126.0,165.0
E2_c2,abstraction,HC_HI,116.0,175.0
E2_c2,abstraction,HC_HI,106.0,159.0
E2_c2,abstraction,HC_HI,112.0,224.0
E2_c2,abstraction,HC_HI,111.0,181.0
E2_c2,abstraction,HC_HI,106.0,157.0
E2_c2,abstraction,HC_HI,106.0,177.0
E2_c2,abstraction,HC_HI,150.0,182.0
E2_c2,abstraction,HC_HI,112.0,182.0
E2_c2,abstraction,HC_HI,106.0,172.0
E2_c2,abstraction,HC_HI,101.0,154.0
E2_c2,abstraction,HC_HI,135.0,208.0
E2_c2,abstraction,HC_HI,135.0,209.0
E2_c2,abstraction,HC_HI,135.0,208.0
E2_c2,abstraction,HC_HI,125.0,156.0
E2_c2,abstraction,HC_HI,130.0,202.0
E2_c2,abstraction,HC_HI,126.0,188.0
E2_c2,abstraction,HC_HI,106.0,177.0
E2_c2,abstraction,HC_HI,101.0,144.0
E2_c2,abstraction,HC_HI,131.0,178.0
E2_c2,abstraction,HC_HI,77.0,124.0
E2_c2,abstraction,HC_HI,116.0,202.0
E2_c2,abstraction,HC_HI,111.0,165.0
E2_c2,abstraction,HC_HI,120.0,229.0
E2_c2,abstraction,HC_HI,115.0,164.0
E2_c2,abstraction,HC_HI,77.0,118.0
E2_c2,abstraction,HC_HI,106.0,146.0
E2_c2,abstraction,HC_HI,130.0,200.0
E2_c2,abstraction,HC_HI,106.0,157.0
E2_c2,abstraction,HC_HI,97.0,158.0
E2_c2,abstraction,HC_HI,111.0,188.0
E2_c2,abstraction,HC_HI,101.0,137.0
E2_c2,abstraction,HC_HI,77.0,130.0
E2_c2,abstraction,HC_HI,87.0,128.0
E2_c2,abstraction,HC_HI,131.0,181.0
E2_c2,abstraction,HC_HI,82.0,138.0
E2_c2,abstraction,HC_HI,106.0,174.0
E2_c2,abstraction,HC_HI,140.0,185.0
E2_c2,abstraction,HC_HI,106.0,159.0
E2_c2,abstraction,HC_HI,126.0,179.0
E2_c2,abstraction,HC_HI,112.0,224.0
E2_c2,abstraction,HC_HI,121.0,192.0
E2_c2,abstraction,HC_HI,85.0,160.0
E2_c2,abstraction,HC_HI,121.0,172.0
E2_c2,abstraction,HC_HI,82.0,121.0
E2_c2,abstraction,HC_HI,136.0,224.0
E2_c2,abstraction,HC_HI,92.0,180.0
E2_c2,abstraction,HC_HI,105.0,168.0
E2_c2,abstraction,HC_HI,126.0,165.0
E2_c2,abstraction,HC_HI,121.0,214.0
E2_c2,abstraction,HC_HI,101.0,133.0
E2_c2,abstraction,HC_HI,106.0,148.0
E2_c2,abstraction,HC_HI,130.0,202.0
E2_c2,abstraction,HC_HI,111.0,153.0
E2_c2,abstraction,HC_HI,136.0,148.0
E2_c2,abstraction,HC_HI,116.0,146.0
E2_c2,abstraction,HC_HI,101.0,154.0
E2_c2,abstraction,HC_HI,96.0,134.0
E2_c2,abstraction,HC_HI,101.0,159.0
E2_c2,abstraction,HC_HI,126.0,206.0
E2_c2,abstraction,HC_HI,151.0,198.0
E2_c2,abstraction,HC_HI,102.0,138.0
E2_c2,abstraction,HC_HI,145.0,221.0
E2_c2,abstraction,HC_HI,151.0,198.0
E2_c2,abstraction,HC_HI,97.0,145.0
E2_c2,abstraction,HC_HI,115.0,173.0
E2_c2,abstraction,HC_HI,136.0,224.0
E2_c2,abstraction,HC_HI,121.0,190.0
E2_c2,abstraction,HC_HI,81.0,143.0
E2_c2,abstraction,HC_HI,106.0,193.0
E2_c2,abstraction,HC_HI,116.0,155.0
E2_c2,abstraction,HC_HI,111.0,211.0
E2_c2,abstraction,HC_HI,96.0,155.0
E2_c2,abstraction,HC_HI,121.0,175.0
E2_c2,abstraction,HC_HI,116.0,155.0
E2_c2,abstraction,HC_HI,120.0,182.0
E2_c2,abstraction,HC_HI,106.0,130.0
E2_c2,abstraction,HC_HI,62.0,111.0
E2_c2,abstraction,HC_HI,106.0,172.0
E2_c2,abstraction,HC_HI,101.0,157.0
E2_c2,abstraction,HC_HI,126.0,202.0
E2_c2,abstraction,HC_HI,111.0,199.0
E2_c2,abstraction,HC_HI,101.0,163.0
E2_c2,abstraction,HC_HI,151.0,198.0
E2_c2,abstraction,HC_HI,95.0,165.0
E2_c2,abstraction,HC_HI,77.0,135.0
E2_c2,abstraction,HC_HI,141.0,168.0
E2_c2,abstraction,HC_HI,126.0,139.0
E2_c2,abstraction,HC_HI,111.0,153.0
E2_c2,abstraction,HC_HI,101.0,121.0
E2_c2,abstraction,HC_HI,121.0,175.0
E2_c2,abstraction,HC_HI,87.0,175.0
E2_c2,abstraction,HC_HI,141.0,168.0
E2_c2,abstraction,HC_HI,101.0,121.0
E2_c2,abstraction,HC_HI,116.0,184.0
E2_c2,abstraction,HC_HI,90.0,143.0
E2_c2,abstraction,HC_HI,102.0,151.0
E2_c2,abstraction,HC_HI,136.0,180.0
E2_c2,abstraction,HC_HI,115.0,167.0
E2_c2,abstraction,HC_HI,120.0,203.0
E2_c2,abstraction,HC_HI,95.0,154.0
E2_c2,abstraction,HC_HI,96.0,139.0
E2_c2,abstraction,HC_HI,102.0,150.0
E2_c2,abstraction,HC_HI,101.0,180.0
E2_c2,abstraction,HC_HI,97.0,145.0
E2_c2,abstraction,HC_HI,110.0,190.0
E2_c2,abstraction,HC_HI,106.0,124.0
E2_c2,abstraction,HC_HI,121.0,196.0
E2_c2,abstraction,HC_HI,121.0,190.0
E2_c2,abstraction,HC_HI,115.0,164.0
E2_c2,abstraction,HC_HI,73.0,104.0
E2_c2,abstraction,HC_HI,92.0,124.0
E2_c2,abstraction,HC_HI,115.0,187.0
E2_c2,abstraction,HC_HI,121.0,170.0
E2_c2,abstraction,HC_HI,131.0,168.0
E2_c2,abstraction,HC_HI,116.0,168.0
E2_c2,abstraction,HC_HI,100.0,191.0
E2_c2,abstraction,HC_HI,92.0,173.0
E2_c2,abstraction,HC_HI,121.0,170.0
E2_c2,abstraction,HC_HI,111.0,137.0
E2_c2,abstraction,HC_HI,110.0,141.0
E2_c2,abstraction,HC_HI,111.0,153.0
E2_c2,abstraction,HC_HI,110.0,190.0
E2_c2,abstraction,HC_HI,141.0,195.0
E2_c2,abstraction,HC_HI,92.0,125.0
E2_c2,abstraction,HC_HI,96.0,177.0
E2_c2,abstraction,HC_HI,91.0,145.0
E2_c2,abstraction,HC_HI,86.0,119.0
E2_c2,abstraction,HC_HI,106.0,186.0
E2_c2,abstraction,HC_HI,100.0,144.0
E2_c2,abstraction,HC_HI,111.0,153.0
E2_c2,abstraction,HC_HI,115.0,169.0
E2_c2,abstraction,HC_HI,126.0,210.0
E2_c2,abstraction,HC_HI,91.0,154.0
E2_c2,abstraction,HC_HI,110.0,147.0
E2_c2,abstraction,HC_HI,111.0,179.0
E2_c2,abstraction,HC_HI,110.0,172.0
E2_c2,abstraction,HC_HI,78.0,125.0
E2_c2,abstraction,HC_HI,101.0,144.0
E2_c2,abstraction,HC_HI,97.0,150.0
E2_c2,abstraction,HC_HI,111.0,134.0
E2_c2,abstraction,HC_LI,116.0,167.0
E2_c2,abstraction,HC_LI,105.0,145.0
E2_c2,abstraction,HC_LI,106.0,185.0
E2_c2,abstraction,HC_LI,125.0,185.0
E2_c2,abstraction,HC_LI,101.0,181.0
E2_c2,abstraction,HC_LI,121.0,192.0
E2_c2,abstraction,HC_LI,101.0,135.0
E2_c2,abstraction,HC_LI,86.0,148.0
E2_c2,abstraction,HC_LI,125.0,194.0
E2_c2,abstraction,HC_LI,116.0,151.0
E2_c2,abstraction,HC_LI,100.0,189.0
E2_c2,abstraction,HC_LI,120.0,198.0
E2_c2,abstraction,HC_LI,129.0,169.0
E2_c2,abstraction,HC_LI,101.0,172.0
E2_c2,abstraction,HC_LI,136.0,146.0
E2_c2,abstraction,HC_LI,115.0,125.0
E2_c2,abstraction,HC_LI,121.0,173.0
E2_c2,abstraction,HC_LI,126.0,174.0
E2_c2,abstraction,HC_LI,106.0,139.0
E2_c2,abstraction,HC_LI,130.0,169.0
E2_c2,abstraction,HC_LI,110.0,167.0
E2_c2,abstraction,HC_LI,131.0,192.0
E2_c2,abstraction,HC_LI,116.0,206.0
E2_c2,abstraction,HC_LI,111.0,181.0
E2_c2,abstraction,HC_LI,115.0,138.0
E2_c2,abstraction,HC_LI,111.0,149.0
E2_c2,abstraction,HC_LI,126.0,165.0
E2_c2,abstraction,HC_LI,101.0,169.0
E2_c2,abstraction,HC_LI,111.0,187.0
E2_c2,abstraction,HC_LI,141.0,214.0
E2_c2,abstraction,HC_LI,121.0,202.0
E2_c2,abstraction,HC_LI,105.0,145.0
E2_c2,abstraction,HC_LI,116.0,151.0
E2_c2,abstraction,HC_LI,130.0,208.0
E2_c2,abstraction,HC_LI,120.0,188.0
E2_c2,abstraction,HC_LI,106.0,166.0
E2_c2,abstraction,HC_LI,111.0,172.0
E2_c2,abstraction,HC_LI,131.0,223.0
E2_c2,abstraction,HC_LI,116.0,199.0
E2_c2,abstraction,HC_LI,86.0,148.0
E2_c2,abstraction,HC_LI,101.0,169.0
E2_c2,abstraction,HC_LI,102.0,179.0
E2_c2,abstraction,HC_LI,141.0,211.0
E2_c2,abstraction,HC_LI,101.0,172.0
E2_c2,abstraction,HC_LI,92.0,163.0
E2_c2,abstraction,HC_LI,106.0,184.0
E2_c2,abstraction,HC_LI,82.0,151.0
E2_c2,abstraction,HC_LI,91.0,140.0
E2_c2,abstraction,HC_LI,102.0,97.0
E2_c2,abstraction,HC_LI,87.0,144.0
E2_c2,abstraction,HC_LI,116.0,184.0
E2_c2,abstraction,HC_LI,131.0,194.0
E2_c2,abstraction,HC_LI,115.0,140.0
E2_c2,abstraction,HC_LI,140.0,167.0
E2_c2,abstraction,HC_LI,141.0,211.0
E2_c2,abstraction,HC_LI,116.0,180.0
E2_c2,abstraction,HC_LI,126.0,165.0
E2_c2,abstraction,HC_LI,106.0,143.0
E2_c2,abstraction,HC_LI,97.0,173.0
E2_c2,abstraction,HC_LI,111.0,155.0
E2_c2,abstraction,HC_LI,131.0,194.0
E2_c2,abstraction,HC_LI,112.0,155.0
E2_c2,abstraction,HC_LI,125.0,177.0
E2_c2,abstraction,HC_LI,121.0,197.0
E2_c2,abstraction,HC_LI,116.0,167.0
E2_c2,abstraction,HC_LI,106.0,174.0
E2_c2,abstraction,HC_LI,99.0,144.0
E2_c2,abstraction,HC_LI,101.0,135.0
E2_c2,abstraction,HC_LI,116.0,151.0
E2_c2,abstraction,HC_LI,106.0,149.0
E2_c2,abstraction,HC_LI,124.0,157.0
E2_c2,abstraction,HC_LI,111.0,149.0
E2_c2,abstraction,HC_LI,140.0,167.0
E2_c2,abstraction,HC_LI,140.0,199.0
E2_c2,abstraction,HC_LI,101.0,145.0
E2_c2,abstraction,HC_LI,101.0,162.0
E2_c2,abstraction,HC_LI,101.0,162.0
E2_c2,abstraction,HC_LI,131.0,181.0
E2_c2,abstraction,HC_LI,116.0,156.0
E2_c2,abstraction,HC_LI,97.0,173.0
E2_c2,abstraction,HC_LI,111.0,125.0
E2_c2,abstraction,HC_LI,120.0,174.0
E2_c2,abstraction,HC_LI,131.0,192.0
E2_c2,abstraction,HC_LI,121.0,173.0
E2_c2,abstraction,HC_LI,111.0,161.0
E2_c2,abstraction,HC_LI,116.0,199.0
E2_c2,abstraction,HC_LI,120.0,169.0
E2_c2,abstraction,HC_LI,106.0,182.0
E2_c2,abstraction,HC_LI,136.0,229.0
E2_c2,abstraction,HC_LI,96.0,155.0
E2_c2,abstraction,HC_LI,121.0,167.0
E2_c2,abstraction,HC_LI,131.0,196.0
E2_c2,abstraction,HC_LI,120.0,160.0
E2_c2,abstraction,HC_LI,115.0,185.0
E2_c2,abstraction,HC_LI,121.0,197.0
E2_c2,abstraction,HC_LI,86.0,148.0
E2_c2,abstraction,HC_LI,121.0,167.0
E2_c2,abstraction,HC_LI,124.0,157.0
E2_c2,abstraction,HC_LI,121.0,175.0
E2_c2,abstraction,HC_LI,121.0,177.0
E2_c2,abstraction,HC_LI,131.0,223.0
E2_c2,abstraction,HC_LI,97.0,136.0
E2_c2,abstraction,HC_LI,92.0,165.0
E2_c2,abstraction,HC_LI,102.0,173.0
E2_c2,abstraction,HC_LI,111.0,129.0
E2_c2,abstraction,HC_LI,87.0,144.0
E2_c2,abstraction,HC_LI,86.0,148.0
E2_c2,abstraction,HC_LI,116.0,190.0
E2_c2,abstraction,HC_LI,121.0,166.0
E2_c2,abstraction,HC_LI,92.0,107.0
E2_c2,abstraction,HC_LI,97.0,173.0
E2_c2,abstraction,HC_LI,111.0,144.0
E2_c2,abstraction,HC_LI,121.0,166.0
E2_c2,abstraction,HC_LI,92.0,183.0
E2_c2,abstraction,HC_LI,111.0,129.0
E2_c2,abstraction,HC_LI,136.0,146.0
E2_c2,abstraction,HC_LI,121.0,176.0
E2_c2,abstraction,HC_LI,97.0,173.0
E2_c2,abstraction,HC_LI,125.0,211.0
E2_c2,abstraction,HC_LI,111.0,149.0
E2_c2,abstraction,HC_LI,106.0,160.0
E2_c2,abstraction,HC_LI,111.0,142.0
E2_c2,abstraction,HC_LI,97.0,136.0
E2_c2,abstraction,HC_LI,111.0,149.0
E2_c2,abstraction,HC_LI,140.0,195.0
E2_c2,abstraction,HC_LI,101.0,135.0
E2_c2,abstraction,HC_LI,100.0,150.0
